datetime,depth,Temperature,Salinity,do_cor,odyPAR,F_s,do_corF_s
2021-06-13T01:00:00Z,2.401,12.594,28.88554512249745,4.77549312025871,4.874338695,0.8347,3.94079312025871
2021-06-13T01:15:00Z,2.547,12.594,28.916134228784077,4.223937137922399,4.874338695,0.8346,3.389337137922399
2021-06-13T01:30:00Z,2.686,12.497,28.908659638633637,3.8426531728603655,4.874338695,0.8345,3.008153172860365
2021-06-13T01:45:00Z,2.811,12.594,28.93227601170877,3.6640242467628106,4.874338695,0.8345,2.8295242467628103
2021-06-13T02:00:00Z,2.917,12.594,28.94496637233614,4.847571458859479,4.874338695,0.8344,4.013171458859478
2021-06-13T02:15:00Z,3.01,12.497,29.0159007342827,5.080520292308337,4.874338695,0.8339,4.246620292308337
2021-06-13T02:30:00Z,3.1,12.401,29.103753114920742,5.047092657015227,4.874338695,0.8333,4.213792657015227
2021-06-13T02:45:00Z,3.166,12.401,29.112396472924285,4.714905531289949,4.874338695,0.8333,3.881605531289949
2021-06-13T03:00:00Z,3.237,12.304,29.157065364366883,4.827723800404194,4.874338695,0.8329,3.9948238004041943
2021-06-13T03:15:00Z,3.314,12.304,29.13498717460725,4.8684637309176715,4.874338695,0.833,4.035463730917671
2021-06-13T03:30:00Z,3.353,12.497,29.10608528384017,4.0860481423383215,4.874338695,0.8334,3.2526481423383213
2021-06-13T03:45:00Z,3.4,12.401,29.08397532186394,4.487179765855639,4.874338695,0.8334,3.6537797658556386
2021-06-13T04:00:00Z,3.407,12.304,29.1392382646031,5.096189496351982,4.874338695,0.833,4.263189496351981
2021-06-13T04:15:00Z,3.402,12.304,29.07298203442801,5.975754150001932,4.874338695,0.8334,5.142354150001932
2021-06-13T04:30:00Z,3.383,12.304,29.059022437642025,6.298539753301023,4.874338695,0.8334,5.465139753301023
2021-06-13T04:45:00Z,3.375,12.401,29.099299178419088,6.992163185633052,4.874338695,0.8334,6.158763185633052
2021-06-13T05:00:00Z,3.355,12.304,29.07113592100585,6.595210016527372,4.874338695,0.8334,5.761810016527372
2021-06-13T05:15:00Z,3.323,12.401,29.063170200874342,4.729530121730684,4.874338695,0.8335,3.896030121730684
2021-06-13T05:30:00Z,3.304,12.401,29.07421477176653,3.939802237930966,4.874338695,0.8335,3.106302237930966
2021-06-13T05:45:00Z,3.238,12.401,29.024867122193182,4.836080709227471,4.874338695,0.8337,4.002380709227471
2021-06-13T06:00:00Z,3.184,12.304,29.065621812012726,4.15394802652745,4.874338695,0.8334,3.32054802652745
2021-06-13T06:15:00Z,3.138,12.304,29.06880284987134,3.8583223769040114,4.874338695,0.8334,3.0249223769040112
2021-06-13T06:30:00Z,3.101,12.207,29.054461665304796,3.660890405954081,4.874338695,0.8333,2.8275904059540813
2021-06-13T06:45:00Z,3.087,12.11,29.065081280960147,3.613882793823146,4.874338695,0.8332,2.780682793823146
2021-06-13T07:00:00Z,3.081,12.11,29.052931444083352,6.392554977562894,4.874338695,0.8332,5.5593549775628945
2021-06-13T07:15:00Z,3.063,12.11,29.0213434845688,6.439562589693829,4.874338695,0.8334,5.606162589693829
2021-06-13T07:30:00Z,3.031,12.11,29.007457157936578,6.095884714336545,4.874338695,0.8335,5.262384714336545
2021-06-13T07:45:00Z,2.976,12.11,29.04971956950116,6.0112710125008615,4.874338695,0.8332,5.178071012500862
2021-06-13T08:00:00Z,2.918,12.11,29.043443428089862,4.697147100040484,4.874338695,0.8333,3.8638471000404837
